gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
CSP_Trough_No_Storage,Zhejiang,Solar,2031,0.0,0.0,0.0
CSP_Trough_No_Storage,Zhejiang,Solar,2036,0.0,0.0,0.0
Central_PV,Anhui,Solar,2016,0.0,0.0,0.0
Central_PV,Anhui,Solar,2021,0.0,0.0,0.0
Central_PV,Anhui,Solar,2026,0.0,0.0,0.0
Central_PV,Anhui,Solar,2031,0.0,0.0,0.0
Central_PV,Anhui,Solar,2036,0.0,0.0,0.0
Central_PV,Beijing,Solar,2016,0.0,0.0,0.0
Central_PV,Beijing,Solar,2021,0.0,0.0,0.0
Central_PV,Beijing,Solar,2026,0.0,0.0,0.0
Central_PV,Beijing,Solar,2031,0.0,0.0,0.0
Central_PV,Beijing,Solar,2036,0.0,0.0,0.0
Central_PV,Chongqing,Solar,2016,0.0,0.0,0.0
Central_PV,Chongqing,Solar,2021,0.0,0.0,0.0
Central_PV,Chongqing,Solar,2026,0.0,0.0,0.0
Central_PV,Chongqing,Solar,2031,0.0,0.0,0.0
Central_PV,Chongqing,Solar,2036,0.0,0.0,0.0
Central_PV,East_Inner_Mongolia,Solar,2016,0.0,0.0,0.0
Central_PV,East_Inner_Mongolia,Solar,2021,0.0,0.0,0.0
Central_PV,East_Inner_Mongolia,Solar,2026,0.0,0.0,0.0
Central_PV,East_Inner_Mongolia,Solar,2031,0.0,0.0,0.0
Central_PV,East_Inner_Mongolia,Solar,2036,0.0,0.0,0.0
Central_PV,Fujian,Solar,2016,0.0,0.0,0.0
Central_PV,Fujian,Solar,2021,0.0,0.0,0.0
Central_PV,Fujian,Solar,2026,0.0,0.0,0.0
Central_PV,Fujian,Solar,2031,0.0,0.0,0.0
Central_PV,Fujian,Solar,2036,0.0,0.0,0.0
Central_PV,Gansu,Solar,2016,0.0,0.0,0.0
Central_PV,Gansu,Solar,2021,0.0,0.0,0.0
Central_PV,Gansu,Solar,2026,0.0,0.0,0.0
Central_PV,Gansu,Solar,2031,0.0,0.0,0.0
Central_PV,Gansu,Solar,2036,0.0,0.0,0.0
Central_PV,Guangdong,Solar,2016,0.0,0.0,0.0
Central_PV,Guangdong,Solar,2021,0.0,0.0,0.0
Central_PV,Guangdong,Solar,2026,0.0,0.0,0.0
Central_PV,Guangdong,Solar,2031,0.0,0.0,0.0
Central_PV,Guangdong,Solar,2036,0.0,0.0,0.0
Central_PV,Guangxi,Solar,2016,0.0,0.0,0.0
Central_PV,Guangxi,Solar,2021,0.0,0.0,0.0
Central_PV,Guangxi,Solar,2026,0.0,0.0,0.0
Central_PV,Guangxi,Solar,2031,0.0,0.0,0.0
Central_PV,Guangxi,Solar,2036,0.0,0.0,0.0
Central_PV,Guizhou,Solar,2016,0.0,0.0,0.0
Central_PV,Guizhou,Solar,2021,0.0,0.0,0.0
Central_PV,Guizhou,Solar,2026,0.0,0.0,0.0
Central_PV,Guizhou,Solar,2031,0.0,0.0,0.0
Central_PV,Guizhou,Solar,2036,22685.719606015573,0.0,0.0
Central_PV,Hainan,Solar,2016,0.0,0.0,0.0
Central_PV,Hainan,Solar,2021,0.0,0.0,0.0
Central_PV,Hainan,Solar,2026,0.0,0.0,0.0
Central_PV,Hainan,Solar,2031,0.0,0.0,0.0
Central_PV,Hainan,Solar,2036,0.0,0.0,0.0
Central_PV,Hebei,Solar,2016,0.0,0.0,0.0
Central_PV,Hebei,Solar,2021,0.0,0.0,0.0
Central_PV,Hebei,Solar,2026,14136.691536925597,0.0,0.0
Central_PV,Hebei,Solar,2031,7634.174296297323,0.0,0.0
Central_PV,Hebei,Solar,2036,6324.201516536391,0.0,0.0
Central_PV,Heilongjiang,Solar,2016,0.0,0.0,0.0
Central_PV,Heilongjiang,Solar,2021,0.0,0.0,0.0
Central_PV,Heilongjiang,Solar,2026,0.0,0.0,0.0
Central_PV,Heilongjiang,Solar,2031,0.0,0.0,0.0
Central_PV,Heilongjiang,Solar,2036,0.0,0.0,0.0
Central_PV,Henan,Solar,2016,0.0,0.0,0.0
Central_PV,Henan,Solar,2021,0.0,0.0,0.0
Central_PV,Henan,Solar,2026,0.0,0.0,0.0
Central_PV,Henan,Solar,2031,0.0,0.0,0.0
Central_PV,Henan,Solar,2036,0.0,0.0,0.0
Central_PV,Hubei,Solar,2016,0.0,0.0,0.0
Central_PV,Hubei,Solar,2021,0.0,0.0,0.0
Central_PV,Hubei,Solar,2026,0.0,0.0,0.0
Central_PV,Hubei,Solar,2031,0.0,0.0,0.0
Central_PV,Hubei,Solar,2036,0.0,0.0,0.0
Central_PV,Hunan,Solar,2016,0.0,0.0,0.0
Central_PV,Hunan,Solar,2021,0.0,0.0,0.0
Central_PV,Hunan,Solar,2026,0.0,0.0,0.0
Central_PV,Hunan,Solar,2031,0.0,0.0,0.0
Central_PV,Hunan,Solar,2036,0.0,0.0,0.0
Central_PV,Jiangsu,Solar,2016,0.0,0.0,0.0
Central_PV,Jiangsu,Solar,2021,0.0,0.0,0.0
Central_PV,Jiangsu,Solar,2026,0.0,0.0,0.0
Central_PV,Jiangsu,Solar,2031,0.0,0.0,0.0
Central_PV,Jiangsu,Solar,2036,0.0,0.0,0.0
Central_PV,Jiangxi,Solar,2016,0.0,0.0,0.0
Central_PV,Jiangxi,Solar,2021,0.0,0.0,0.0
Central_PV,Jiangxi,Solar,2026,0.0,0.0,0.0
Central_PV,Jiangxi,Solar,2031,0.0,0.0,0.0
Central_PV,Jiangxi,Solar,2036,0.0,0.0,0.0
Central_PV,Jilin,Solar,2016,0.0,0.0,0.0
Central_PV,Jilin,Solar,2021,0.0,0.0,0.0
Central_PV,Jilin,Solar,2026,0.0,0.0,0.0
Central_PV,Jilin,Solar,2031,0.0,0.0,0.0
Central_PV,Jilin,Solar,2036,0.0,0.0,0.0
Central_PV,Liaoning,Solar,2016,0.0,0.0,0.0
Central_PV,Liaoning,Solar,2021,0.0,0.0,0.0
Central_PV,Liaoning,Solar,2026,11502.427637804487,0.0,0.0
Central_PV,Liaoning,Solar,2031,12405.997764436186,0.0,0.0
Central_PV,Liaoning,Solar,2036,7265.523899247739,0.0,0.0
Central_PV,Ningxia,Solar,2016,0.0,0.0,0.0
Central_PV,Ningxia,Solar,2021,0.0,0.0,0.0
Central_PV,Ningxia,Solar,2026,0.0,0.0,0.0
Central_PV,Ningxia,Solar,2031,0.0,0.0,0.0
Central_PV,Ningxia,Solar,2036,0.0,0.0,0.0
Central_PV,Qinghai,Solar,2016,0.0,0.0,0.0
Central_PV,Qinghai,Solar,2021,0.0,0.0,0.0
Central_PV,Qinghai,Solar,2026,0.0,0.0,0.0
Central_PV,Qinghai,Solar,2031,0.0,0.0,0.0
Central_PV,Qinghai,Solar,2036,31933.869091347442,0.0,0.0
Central_PV,Shaanxi,Solar,2016,0.0,0.0,0.0
Central_PV,Shaanxi,Solar,2021,0.0,0.0,0.0
Central_PV,Shaanxi,Solar,2026,0.0,0.0,0.0
Central_PV,Shaanxi,Solar,2031,0.0,0.0,0.0
Central_PV,Shaanxi,Solar,2036,0.0,0.0,0.0
Central_PV,Shandong,Solar,2016,0.0,0.0,0.0
Central_PV,Shandong,Solar,2021,0.0,0.0,0.0
Central_PV,Shandong,Solar,2026,64832.996276319536,0.0,0.0
Central_PV,Shandong,Solar,2031,57482.6246863672,0.0,0.0
Central_PV,Shandong,Solar,2036,47530.50827736002,0.0,0.0
Central_PV,Shanghai,Solar,2016,0.0,0.0,0.0
Central_PV,Shanghai,Solar,2021,0.0,0.0,0.0
Central_PV,Shanghai,Solar,2026,0.0,0.0,0.0
Central_PV,Shanghai,Solar,2031,0.0,0.0,0.0
Central_PV,Shanghai,Solar,2036,0.0,0.0,0.0
Central_PV,Shanxi,Solar,2016,0.0,0.0,0.0
Central_PV,Shanxi,Solar,2021,0.0,0.0,0.0
Central_PV,Shanxi,Solar,2026,41796.87631825663,0.0,0.0
Central_PV,Shanxi,Solar,2031,42592.81226564061,0.0,0.0
Central_PV,Shanxi,Solar,2036,44938.57884970957,0.0,0.0
Central_PV,Sichuan,Solar,2016,0.0,0.0,0.0
Central_PV,Sichuan,Solar,2021,0.0,0.0,0.0
Central_PV,Sichuan,Solar,2026,0.0,0.0,0.0
Central_PV,Sichuan,Solar,2031,0.0,0.0,0.0
Central_PV,Sichuan,Solar,2036,28503.25048805747,0.0,0.0
Central_PV,Tianjin,Solar,2016,0.0,0.0,0.0
Central_PV,Tianjin,Solar,2021,0.0,0.0,0.0
Central_PV,Tianjin,Solar,2026,0.0,0.0,0.0
Central_PV,Tianjin,Solar,2031,0.0,0.0,0.0
Central_PV,Tianjin,Solar,2036,0.0,0.0,0.0
Central_PV,Tibet,Solar,2016,0.0,0.0,0.0
Central_PV,Tibet,Solar,2021,0.0,0.0,0.0
Central_PV,Tibet,Solar,2026,64491.26730300165,0.0,0.0
Central_PV,Tibet,Solar,2031,55977.10454376684,0.0,0.0
Central_PV,Tibet,Solar,2036,56945.91715240515,0.0,0.0
Central_PV,West_Inner_Mongolia,Solar,2016,0.0,0.0,0.0
Central_PV,West_Inner_Mongolia,Solar,2021,0.0,0.0,0.0
Central_PV,West_Inner_Mongolia,Solar,2026,105516.33888604447,0.0,0.0
Central_PV,West_Inner_Mongolia,Solar,2031,102931.08987709008,0.0,0.0
Central_PV,West_Inner_Mongolia,Solar,2036,67931.8029969952,0.0,0.0
Central_PV,Xinjiang,Solar,2016,0.0,0.0,0.0
Central_PV,Xinjiang,Solar,2021,0.0,0.0,0.0
Central_PV,Xinjiang,Solar,2026,71954.13203219304,0.0,0.0
Central_PV,Xinjiang,Solar,2031,56020.04472432397,0.0,0.0
Central_PV,Xinjiang,Solar,2036,45027.81380739845,0.0,0.0
Central_PV,Yunnan,Solar,2016,0.0,0.0,0.0
Central_PV,Yunnan,Solar,2021,0.0,0.0,0.0
Central_PV,Yunnan,Solar,2026,11250.37269703781,0.0,0.0
Central_PV,Yunnan,Solar,2031,7428.882620462842,0.0,0.0
Central_PV,Yunnan,Solar,2036,38573.815642004294,0.0,0.0
Central_PV,Zhejiang,Solar,2016,0.0,0.0,0.0
Central_PV,Zhejiang,Solar,2021,0.0,0.0,0.0
Central_PV,Zhejiang,Solar,2026,0.0,0.0,0.0
Central_PV,Zhejiang,Solar,2031,0.0,0.0,0.0
Central_PV,Zhejiang,Solar,2036,0.0,0.0,0.0
Coal_IGCC,Anhui,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Anhui,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Anhui,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Anhui,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Anhui,Coal,2036,4854.5,14563500.0,4034206.0079999994
Coal_IGCC,Beijing,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Beijing,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Beijing,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Beijing,Coal,2031,4306.460225731625,12919380.677194875,3578771.802628397
Coal_IGCC,Beijing,Coal,2036,5687.9895756626265,17063968.72698788,4726855.849125459
Coal_IGCC,Chongqing,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Chongqing,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Chongqing,Coal,2026,15951.720005408279,47855160.01622483,13256262.165774405
Coal_IGCC,Chongqing,Coal,2031,12153.118855066452,36459356.56519936,10099533.443412744
Coal_IGCC,Chongqing,Coal,2036,14681.190249687004,44043570.74906102,12200421.446055891
Coal_IGCC,East_Inner_Mongolia,Coal,2016,0.0,0.0,0.0
Coal_IGCC,East_Inner_Mongolia,Coal,2021,0.0,0.0,0.0
Coal_IGCC,East_Inner_Mongolia,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,East_Inner_Mongolia,Coal,2031,3544.8088283350253,10634426.485005075,2945821.2117582853
Coal_IGCC,East_Inner_Mongolia,Coal,2036,5690.21250014261,17070637.500427835,4728703.152718512
Coal_IGCC,Fujian,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Fujian,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Fujian,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Fujian,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Fujian,Coal,2036,4294.53428790453,12883602.86371359,3568861.062071574
Coal_IGCC,Gansu,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Gansu,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Gansu,Coal,2026,4640.275509214996,13920826.527644988,3856180.3147698822
Coal_IGCC,Gansu,Coal,2031,5548.0,16644000.0,4610521.152
Coal_IGCC,Gansu,Coal,2036,8322.0,24966000.0,6915781.728000001
Coal_IGCC,Guangdong,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Guangdong,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Guangdong,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Guangdong,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Guangdong,Coal,2036,4854.5,14563500.0,4034206.0079999994
Coal_IGCC,Guangxi,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Guangxi,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Guangxi,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Guangxi,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Guangxi,Coal,2036,5548.0,16644000.0,4610521.152
Coal_IGCC,Guizhou,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Guizhou,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Guizhou,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Guizhou,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Guizhou,Coal,2036,6241.5,18724500.0,5186836.296
Coal_IGCC,Hainan,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Hainan,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Hainan,Coal,2026,0.0,0.0,0.0
Coal_IGCC,Hainan,Coal,2031,0.0,0.0,0.0
Coal_IGCC,Hainan,Coal,2036,0.0,0.0,0.0
Coal_IGCC,Hebei,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Hebei,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Hebei,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Hebei,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Hebei,Coal,2036,5548.0,16644000.0,4610521.152
Coal_IGCC,Heilongjiang,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Heilongjiang,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Heilongjiang,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Heilongjiang,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Heilongjiang,Coal,2036,6241.5,18724500.0,5186836.296
Coal_IGCC,Henan,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Henan,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Henan,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Henan,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Henan,Coal,2036,4854.5,14563500.0,4034206.0079999994
Coal_IGCC,Hubei,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Hubei,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Hubei,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Hubei,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Hubei,Coal,2036,4854.5,14563500.0,4034206.0079999994
Coal_IGCC,Hunan,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Hunan,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Hunan,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Hunan,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Hunan,Coal,2036,4854.5,14563500.0,4034206.0079999994
Coal_IGCC,Jiangsu,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Jiangsu,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Jiangsu,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Jiangsu,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Jiangsu,Coal,2036,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Jiangxi,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Jiangxi,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Jiangxi,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Jiangxi,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Jiangxi,Coal,2036,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Jilin,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Jilin,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Jilin,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Jilin,Coal,2031,4218.110651744787,12654331.95523436,3505351.1862555593
Coal_IGCC,Jilin,Coal,2036,6935.0,20805000.0,5763151.44
Coal_IGCC,Liaoning,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Liaoning,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Liaoning,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Liaoning,Coal,2031,5203.549032634896,15610647.097904688,4324274.131296381
Coal_IGCC,Liaoning,Coal,2036,6935.0,20805000.0,5763151.44
Coal_IGCC,Ningxia,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Ningxia,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Ningxia,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Ningxia,Coal,2031,5548.0,16644000.0,4610521.152
Coal_IGCC,Ningxia,Coal,2036,6241.5,18724500.0,5186836.296
Coal_IGCC,Qinghai,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Qinghai,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Qinghai,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Qinghai,Coal,2031,5548.0,16644000.0,4610521.152
Coal_IGCC,Qinghai,Coal,2036,7646.124595792658,22938373.787377976,6354113.046093998
Coal_IGCC,Shaanxi,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Shaanxi,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Shaanxi,Coal,2026,5062.73757974034,15188212.73922102,4207256.434466136
Coal_IGCC,Shaanxi,Coal,2031,5548.0,16644000.0,4610521.152
Coal_IGCC,Shaanxi,Coal,2036,6241.5,18724500.0,5186836.296
Coal_IGCC,Shandong,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Shandong,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Shandong,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Shandong,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Shandong,Coal,2036,4854.5,14563500.0,4034206.0079999994
Coal_IGCC,Shanghai,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Shanghai,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Shanghai,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Shanghai,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Shanghai,Coal,2036,5548.0,16644000.0,4610521.152
Coal_IGCC,Shanxi,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Shanxi,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Shanxi,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Shanxi,Coal,2031,5548.0,16644000.0,4610521.152
Coal_IGCC,Shanxi,Coal,2036,5548.0,16644000.0,4610521.152
Coal_IGCC,Sichuan,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Sichuan,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Sichuan,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Sichuan,Coal,2031,5548.0,16644000.0,4610521.152
Coal_IGCC,Sichuan,Coal,2036,7628.5,22885500.0,6339466.584000001
Coal_IGCC,Tianjin,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Tianjin,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Tianjin,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Tianjin,Coal,2031,4647.2973989105085,13941892.196731525,3862015.6736322055
Coal_IGCC,Tianjin,Coal,2036,5548.0,16644000.0,4610521.152
Coal_IGCC,Tibet,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Tibet,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Tibet,Coal,2026,2264.55238247002,6793657.147410059,1881897.3790897657
Coal_IGCC,Tibet,Coal,2031,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Tibet,Coal,2036,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,West_Inner_Mongolia,Coal,2016,0.0,0.0,0.0
Coal_IGCC,West_Inner_Mongolia,Coal,2021,0.0,0.0,0.0
Coal_IGCC,West_Inner_Mongolia,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,West_Inner_Mongolia,Coal,2031,3025.0074687255574,9075022.406176671,2513853.806690187
Coal_IGCC,West_Inner_Mongolia,Coal,2036,6241.5,18724500.0,5186836.296
Coal_IGCC,Xinjiang,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Xinjiang,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Xinjiang,Coal,2026,4161.0,12483000.0,3457890.8639999996
Coal_IGCC,Xinjiang,Coal,2031,6962.708263677194,20888124.79103158,5786177.672114077
Coal_IGCC,Xinjiang,Coal,2036,5548.0,16644000.0,4610521.152
Coal_IGCC,Yunnan,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Yunnan,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Yunnan,Coal,2026,2774.0,8322000.0,2305260.576
Coal_IGCC,Yunnan,Coal,2031,2774.0,8322000.0,2305260.576
Coal_IGCC,Yunnan,Coal,2036,4991.808018759692,14975424.056279078,4148312.2669817545
Coal_IGCC,Zhejiang,Coal,2016,0.0,0.0,0.0
Coal_IGCC,Zhejiang,Coal,2021,0.0,0.0,0.0
Coal_IGCC,Zhejiang,Coal,2026,5548.0,16644000.0,4610521.152
Coal_IGCC,Zhejiang,Coal,2031,3467.5,10402500.0,2881575.7199999997
Coal_IGCC,Zhejiang,Coal,2036,4161.0,12483000.0,3457890.8639999996
Coal_IGCC_CCS,Anhui,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Anhui,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Anhui,Coal_CCS,2026,5548.0,16644000.0,850561.6608
Coal_IGCC_CCS,Anhui,Coal_CCS,2031,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Anhui,Coal_CCS,2036,4854.5,14563500.0,744241.4532
Coal_IGCC_CCS,Beijing,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Beijing,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Beijing,Coal_CCS,2026,5548.0,16644000.0,850561.6608
Coal_IGCC_CCS,Beijing,Coal_CCS,2031,5548.0,16644000.0,850561.6608
Coal_IGCC_CCS,Beijing,Coal_CCS,2036,6241.5,18724500.0,956881.8683999999
Coal_IGCC_CCS,Chongqing,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Chongqing,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Chongqing,Coal_CCS,2026,16644.0,49932000.0,2551684.9824
Coal_IGCC_CCS,Chongqing,Coal_CCS,2031,13343.085973833577,40029257.92150073,2045623.1734140366
Coal_IGCC_CCS,Chongqing,Coal_CCS,2036,21690.403850138056,65071211.550414175,3325347.1381031247
Coal_IGCC_CCS,East_Inner_Mongolia,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,East_Inner_Mongolia,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,East_Inner_Mongolia,Coal_CCS,2026,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,East_Inner_Mongolia,Coal_CCS,2031,3467.5,10402500.0,531601.0380000001
Coal_IGCC_CCS,East_Inner_Mongolia,Coal_CCS,2036,6935.0,20805000.0,1063202.076
Coal_IGCC_CCS,Fujian,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Fujian,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Fujian,Coal_CCS,2026,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Fujian,Coal_CCS,2031,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Fujian,Coal_CCS,2036,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Gansu,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Gansu,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Gansu,Coal_CCS,2026,4854.5,14563500.0,744241.4532
Coal_IGCC_CCS,Gansu,Coal_CCS,2031,5548.0,16644000.0,850561.6608
Coal_IGCC_CCS,Gansu,Coal_CCS,2036,8322.0,24966000.0,1275842.4912
Coal_IGCC_CCS,Guangdong,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Guangdong,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Guangdong,Coal_CCS,2026,5548.0,16644000.0,850561.6608
Coal_IGCC_CCS,Guangdong,Coal_CCS,2031,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Guangdong,Coal_CCS,2036,4854.5,14563500.0,744241.4532
Coal_IGCC_CCS,Guangxi,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Guangxi,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Guangxi,Coal_CCS,2026,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Guangxi,Coal_CCS,2031,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Guangxi,Coal_CCS,2036,5548.0,16644000.0,850561.6608
Coal_IGCC_CCS,Guizhou,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Guizhou,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Guizhou,Coal_CCS,2026,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Guizhou,Coal_CCS,2031,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Guizhou,Coal_CCS,2036,6241.5,18724500.0,956881.8683999999
Coal_IGCC_CCS,Hainan,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Hainan,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Hainan,Coal_CCS,2026,0.0,0.0,0.0
Coal_IGCC_CCS,Hainan,Coal_CCS,2031,0.0,0.0,0.0
Coal_IGCC_CCS,Hainan,Coal_CCS,2036,0.0,0.0,0.0
Coal_IGCC_CCS,Hebei,Coal_CCS,2016,0.0,0.0,0.0
Coal_IGCC_CCS,Hebei,Coal_CCS,2021,0.0,0.0,0.0
Coal_IGCC_CCS,Hebei,Coal_CCS,2026,5548.0,16644000.0,850561.6608
Coal_IGCC_CCS,Hebei,Coal_CCS,2031,4161.0,12483000.0,637921.2456
Coal_IGCC_CCS,Hebei,Coal_CCS,2036,5548.0,16644000.0,850561.6608
Coal_IGCC_CCS,Heilongjiang,Coal_CCS,2016,0.0,0.0,0.0
